URL,home_team,away_team,season_year,season_round,home_team_goals,away_team_goals,home_team_possession,away_team_possession,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_target,away_team_shots_target,home_team_shots_woodwork,away_team_shots_woodwork,home_team_shots_blocked,away_team_shots_blocked,home_team_shots_off_target,away_team_shots_off_target,home_team_shots_wide,away_team_shots_wide,home_team_attacks,away_team_attacks,home_team_dangerous_attacks,away_team_dangerous_attacks,home_team_offsides,away_team_offsides,home_team_penalties,away_team_penalties,home_team_yellow_red_cards,away_team_yellow_red_cards,home_team_yellow_cards,away_team_yellow_cards,home_team_red_cards,away_team_red_cards,home_team_fouls,away_team_fouls,home_team_free_kicks,away_team_free_kicks,home_team_goal_kicks,away_team_goal_kicks,home_team_throw_ins,away_team_throw_ins,home_team_corners,away_team_corners
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/figueirense/1645085/live,Fluminense,Figueirense,2014,1, 3 , , 55% , 45% , 8 , 1 ,,, 1 , , 1 , 1 , 5 , 3 ,,, 58 , 29 , 37 , 14 , 1 , 3 , 1 , ,,, , 2 ,,, 15 , 11 , 14 , 16 , 4 , 11 , 23 , 17 , 8 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/corinthians/1645089/live,Atletico Mg,Corinthians,2014,1,,, 53% , 47% , 12 , 9 ,,,,, 1 , 1 , 2 , 7 ,,, 49 , 49 , 34 , 34 , 1 , 2 ,,,,,,,,, 15 , 13 , 15 , 16 , 13 , 3 , 13 , 18 , 6 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/cruzeiro/1645090/live,Bahia,Cruzeiro,2014,1, 1 , 2 , 46% , 54% , 7 , 3 ,,, , 1 , 2 , 1 , 5 , 9 ,,, 48 , 45 , 24 , 24 , , 4 , 1 , ,,, 4 , 4 ,,, 15 , 19 , 23 , 15 , 10 , 8 , 20 , 15 , 7 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/botafogo/1645086/live,Sao Paulo,Botafogo,2014,1, 3 , , 56% , 44% , 5 , 5 ,,,,, 1 , , 2 , 3 ,,, 49 , 44 , 27 , 27 , 7 , 1 ,,,,, 1 , 2 ,,, 18 , 23 , 24 , 25 , 7 , 4 , 15 , 21 , 4 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/goias/1645084/live,Flamengo,Goias,2014,1,,, 64% , 36% , 4 , 6 ,,,,, 3 , 4 , 2 , 3 ,,, 60 , 49 , 44 , 24 , 5 , 2 ,,,,, 4 , 2 ,,, 13 , 14 , 16 , 18 , 5 , 8 , 22 , 13 , 10 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/coritiba/1645093/live,Chapecoense,Coritiba,2014,1,,, 57% , 43% , 4 , 7 ,,,,, 4 , 3 , 3 , 6 ,,, 62 , 61 , 19 , 26 , 2 , 2 ,,,,, , 1 ,,, 27 , 24 , 26 , 29 , 10 , 4 , 30 , 28 , 4 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/gremio/1645088/live,Atletico Pr,Gremio,2014,1, 1 , , 40% , 60% , 1 , 5 ,,,,, 1 , 3 , 3 , 10 ,,, 59 , 80 , 31 , 55 , 4 , 1 ,,,,, 1 , 2 ,,, 18 , 15 , 17 , 22 , 14 , 8 , 14 , 26 , 1 , 10 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/sport/1645087/live,Santos,Sport,2014,1, 1 , 1 , 49% , 51% , 7 , 3 ,,, 1 , , 1 , 1 , 12 , 5 ,,, 69 , 63 , 47 , 31 , 3 , 2 ,,,,, 1 , 3 ,,, 23 , 22 , 24 , 26 , 8 , 18 , 18 , 22 , 9 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/criciuma/palmeiras/1645092/live,Criciuma,Palmeiras,2014,1, 1 , 2 , 44% , 56% , 7 , 5 ,,,,, 2 , 2 , 4 , 6 ,,, 67 , 71 , 36 , 42 , 2 , 1 ,,,,, 3 , 5 ,,, 12 , 15 , 16 , 14 , 11 , 10 , 33 , 26 , 7 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/santos/1645098/live,Coritiba,Santos,2014,2,,, 53% , 47% , 7 , 1 ,,, 2 , , 1 , , 6 , 4 ,,, 74 , 71 , 40 , 35 , 2 , 2 ,,,,, 3 , 4 ,,, 15 , 24 , 26 , 17 , 4 , 11 , 16 , 17 , 13 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/fluminense/1645097/live,Palmeiras,Fluminense,2014,2, , 1 , 50% , 50% , 2 , 7 ,,,,, 2 , 2 , 4 , 8 ,,, 69 , 68 , 30 , 30 , 2 , 3 ,,,,, 1 , 2 ,,, 15 , 11 , 14 , 17 , 10 , 7 , 24 , 30 , 4 , 10 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/internacional/1645094/live,Botafogo,Internacional,2014,2, 2 , 2 , 47% , 53% , 2 , 2 ,,,,, , 1 , 12 , 5 ,,, 60 , 37 , 31 , 25 , 2 , 1 ,,,,, 2 , 4 , 1 , , 19 , 22 , 23 , 23 , 6 , 18 , 36 , 13 , 4 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/vitoria/1645091/live,Internacional,Vitoria,2014,1, 1 , , 54% , 46% , 3 , 2 ,,, 1 , , 1 , , 7 , 2 ,,, 77 , 67 , 44 , 33 , , 2 ,,,,, 2 , 3 ,,, 16 , 17 , 19 , 16 , 6 , 16 , 28 , 16 , 7 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/atletico-pr/1645100/live,Vitoria,Atletico Pr,2014,2, 2 , 2 , 49% , 51% , 4 , 7 ,,, 1 , , , 1 , 7 , 4 ,,, 44 , 41 , 31 , 29 , 3 , 3 ,,,,, 1 , 1 ,,, 13 , 16 , 21 , 16 , 9 , 10 , 18 , 35 , 4 , 9 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/sao-paulo/1645099/live,Cruzeiro,Sao Paulo,2014,2, 1 , 1 , 42% , 58% , 6 , 5 ,,,,, 3 , 1 , 5 , 5 ,,, 43 , 42 , 20 , 19 , , 3 ,,,,, 2 , 1 ,,, 22 , 13 , 16 , 22 , 8 , 7 , 13 , 28 , 1 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/flamengo/1645096/live,Corinthians,Flamengo,2014,2, 2 , , 48% , 52% , 1 , 4 ,,, 1 , , 4 , 2 , 1 , 5 ,,, 69 , 58 , 39 , 29 , 3 , ,,,,, 2 , 1 , , 1 , 18 , 13 , 13 , 21 , 10 , 6 , 30 , 28 , 3 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/gremio/1645107/live,Santos,Gremio,2014,3,,, 52% , 48% , 4 , 2 ,,, 1 , , 1 , 3 , 11 , 7 ,,, 63 , 60 , 44 , 32 , 1 , 1 ,,,,, 1 , 1 ,,, 14 , 16 , 17 , 15 , 11 , 16 , 20 , 28 , 8 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/chapecoense/1645095/live,Sport,Chapecoense,2014,2, 2 , 1 , 50% , 50% , 1 , 1 ,,, 1 , , 3 , , 4 , 5 ,,, 37 , 45 , 13 , 20 , , 3 ,,,,, 1 , 1 ,,, 29 , 18 , 21 , 29 , 7 , 7 , 16 , 22 , 1 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/atletico-mg/1645101/live,Gremio,Atletico Mg,2014,2, 2 , 1 , 41% , 59% , 7 , 5 ,,,,, 1 , 1 , 5 , 8 ,,, 64 , 72 , 33 , 45 , 1 , 2 ,,, 1 , , 3 , 3 ,,, 29 , 24 , 26 , 30 , 10 , 8 , 15 , 30 , 4 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/cruzeiro/1645108/live,Atletico Pr,Cruzeiro,2014,3, 2 , 3 , 35% , 65% , 2 , 6 ,,,,, , 2 , 1 , 8 ,,, 51 , 77 , 26 , 43 , 2 , , , 1 ,,, 3 , 3 , 1 , , 16 , 12 , 12 , 18 , 13 , 3 , 29 , 23 , 3 , 8 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/goias/criciuma/1645103/live,Goias,Criciuma,2014,2, 1 , , 50% , 50% , 2 , 5 ,,,,, 2 , , 6 , 2 ,,, 62 , 59 , 39 , 26 , 4 , 3 ,,,,, , 1 ,,, 14 , 23 , 26 , 18 , 6 , 9 , 14 , 14 , 2 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/figueirense/bahia/1645102/live,Figueirense,Bahia,2014,2, , 2 , 53% , 47% , 3 , 5 ,,, , 1 , 2 , , 5 , 5 ,,, 49 , 55 , 27 , 34 , 2 , 2 ,,,,, 3 , 2 ,,, 22 , 21 , 23 , 24 , 7 , 7 , 26 , 29 , 2 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/coritiba/1645106/live,Sao Paulo,Coritiba,2014,3, 2 , 2 , 66% , 34% , 3 , 4 ,,, 1 , , 1 , 2 , 9 , 3 ,,, 62 , 34 , 34 , 23 , 4 , 2 ,,,,, 3 , 3 ,,, 12 , 25 , 27 , 16 , 4 , 11 , 24 , 21 , 8 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/criciuma/figueirense/1645112/live,Criciuma,Figueirense,2014,3, 1 , , 62% , 38% , 4 , 1 ,,,,, 1 , 1 , 8 , 4 ,,, 61 , 43 , 38 , 21 , 2 , 1 ,,, , 1 , 1 , 5 ,,, 19 , 24 , 25 , 21 , 6 , 10 , 27 , 19 , 4 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/palmeiras/1645104/live,Flamengo,Palmeiras,2014,3, 4 , 2 , 49% , 51% , 2 , 3 ,,,,, 1 , 1 , 5 , 7 ,,, 40 , 47 , 25 , 28 , 4 , ,,,,, 2 , 4 ,,, 21 , 19 , 21 , 26 , 8 , 6 , 12 , 21 , 5 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/goias/1645109/live,Atletico Mg,Goias,2014,3, , 1 , 61% , 39% , 4 , 5 ,,, 1 , , 3 , 2 , 9 , 2 ,,, 67 , 51 , 54 , 30 , 1 , 1 ,,,,, 2 , 1 ,,, 19 , 13 , 14 , 20 , 7 , 17 , 29 , 22 , 7 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/corinthians/1645113/live,Chapecoense,Corinthians,2014,3, , 1 , 49% , 51% , 3 , 3 ,,,,, , 2 , 7 , 4 ,,, 64 , 62 , 33 , 23 , 3 , 2 ,,,,, 3 , 3 ,,, 20 , 19 , 21 , 23 , 7 , 13 , 26 , 26 , 6 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/botafogo/1645110/live,Bahia,Botafogo,2014,3, 1 , , 46% , 54% , 3 , 6 ,,, , 1 , , 7 , 5 , 2 ,,, 52 , 57 , 26 , 23 , 3 , 2 ,,,,, 4 , 4 ,,, 13 , 25 , 27 , 16 , 4 , 8 , 21 , 26 , 5 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/sport/1645111/live,Internacional,Sport,2014,3, 2 , 1 , 50% , 50% , 6 , 1 ,,,,,,, 1 , 3 ,,, 67 , 64 , 38 , 23 ,,,,,,, 2 , 2 ,,, 18 , 16 , 16 , 18 , 6 , 8 , 22 , 26 , 9 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/vitoria/1645105/live,Fluminense,Vitoria,2014,3, 1 , 2 , 64% , 36% , 11 , 5 ,,, 1 , , 3 , 1 , 5 , 3 ,,, 61 , 32 , 44 , 24 , 2 , 5 ,,,,, 1 , 1 ,,, 16 , 12 , 17 , 18 , 10 , 11 , 21 , 20 , 13 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/goias/1645117/live,Palmeiras,Goias,2014,4, 2 , , 50% , 50% , 2 , 3 ,,,,, 1 , , 4 , 5 ,,, 66 , 63 , 28 , 30 ,,,,,,, 5 , 3 ,,, 25 , 15 , 15 , 25 , 11 , 6 , 29 , 35 , 2 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/atletico-pr/1645121/live,Internacional,Atletico Pr,2014,4, 2 , 1 , 58% , 42% , 10 , 4 ,,,,, 1 , , 7 , 2 ,,, 72 , 61 , 46 , 26 , 8 , 1 ,,,,, 3 , 1 ,,, 11 , 16 , 17 , 19 , 5 , 12 , 27 , 20 , 8 , 10 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/gremio/1645123/live,Chapecoense,Gremio,2014,4, 1 , 2 , 54% , 46% , 5 , 2 ,,, 1 , , 3 , 7 , 7 , 4 ,,, 74 , 61 , 46 , 22 , 2 , 1 ,,,,, 2 , 4 ,,, 12 , 16 , 17 , 14 , 6 , 10 , 25 , 16 , 8 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/botafogo/criciuma/1645114/live,Botafogo,Criciuma,2014,4, 6 , , 46% , 54% , 2 , 2 ,,, 2 , , 2 , 1 , 4 , 10 ,,, 42 , 42 , 24 , 28 , 2 , 3 ,,,,, 1 , 5 ,,, 19 , 13 , 16 , 21 , 12 , 8 , 18 , 25 , 2 , 9 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/flamengo/1645115/live,Fluminense,Flamengo,2014,4, 2 , , 42% , 58% , 2 , 2 ,,,,, 1 , 2 , 2 , 5 ,,, 42 , 38 , 28 , 18 , 4 , 5 ,,,,, 2 , 4 ,,, 18 , 9 , 16 , 23 , 7 , 8 , 18 , 30 , 4 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/corinthians/1645116/live,Sao Paulo,Corinthians,2014,4, 1 , 1 , 55% , 45% , 3 , 4 ,,,,, 2 , 1 , 3 , 1 ,,, 56 , 44 , 38 , 26 , 3 , 3 ,,,,, 3 , 2 ,,, 16 , 10 , 13 , 19 , 4 , 10 , 23 , 21 , 8 , 1 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-mg/cruzeiro/1645119/live,Atletico Mg,Cruzeiro,2014,4, 2 , 1 , 58% , 42% , 4 , 2 ,,,,, 2 , 2 , 6 , 4 ,,, 56 , 53 , 41 , 32 , , 1 , 1 , ,,, 5 , 2 , , 1 , 19 , 21 , 22 , 19 , 6 , 11 , 17 , 22 , 7 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/sport/1645118/live,Coritiba,Sport,2014,4, , 1 , 55% , 45% , 4 , 3 ,,, 2 , , , 1 , 9 , 6 ,,, 76 , 70 , 55 , 37 , 4 , ,,,,, 3 , 1 ,,, 13 , 19 , 19 , 17 , 6 , 17 , 27 , 27 , 8 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/figueirense/1645126/live,Corinthians,Figueirense,2014,5, , 1 , 64% , 36% , 3 , 1 ,,,,, 3 , , 10 , 4 ,,, 71 , 48 , 49 , 25 , , 3 ,,,,, 4 , 3 ,,, 12 , 25 , 28 , 13 , 6 , 18 , 36 , 13 , 8 , 1 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/goias/botafogo/1645133/live,Goias,Botafogo,2014,5, 2 , , 44% , 56% , 1 , 5 ,,,,, 2 , , 4 , 7 ,,, 43 , 60 , 23 , 26 , 2 , 1 ,,,,, 3 , ,,, 19 , 7 , 8 , 21 , 8 , 5 , 13 , 26 , 2 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/coritiba/1645129/live,Cruzeiro,Coritiba,2014,5, 3 , 2 , 59% , 41% , 2 , 2 ,,, 1 , , 3 , 3 , 7 , 1 ,,, 49 , 46 , 35 , 24 , 2 , 2 ,,,,, 2 , 1 ,,, 10 , 11 , 13 , 12 , 5 , 13 , 24 , 27 , 5 , 1 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/figueirense/santos/1645122/live,Figueirense,Santos,2014,4, , 2 , 42% , 58% , 1 , 5 ,,,,, 1 , 1 , , 7 ,,, 45 , 64 , 25 , 45 , 2 , ,,, , 1 , 1 , 1 , 1 , , 8 , 12 , 12 , 11 , 10 , 1 , 15 , 21 , 4 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/sao-paulo/1645124/live,Flamengo,Sao Paulo,2014,5, , 2 , 53% , 47% , 6 , 5 ,,, , , , 1 , 7 , 3 ,,, 63 , 62 , 40 , 37 , 4 , 2 ,,,,, 1 , 1 ,,, 15 , 12 , 14 , 19 , 6 , 13 , 24 , 27 , 7 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/vitoria/1645120/live,Bahia,Vitoria,2014,4, 1 , 1 , 56% , 44% , 4 , 7 ,,,,, 1 , 1 , 10 , 6 ,,, 61 , 46 , 24 , 21 , , 1 ,,,,, 3 , 3 , 1 , 1 , 22 , 24 , 25 , 22 , 6 , 12 , 22 , 16 , 6 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/palmeiras/1645130/live,Vitoria,Palmeiras,2014,5, , 1 , 48% , 52% , 3 , 2 ,,,,, 5 , 1 , 6 , 5 ,,, 51 , 42 , 28 , 30 , 2 , 5 ,,,,,,,,, 16 , 16 , 21 , 18 , 9 , 11 , 24 , 21 , 7 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/fluminense/1645131/live,Gremio,Fluminense,2014,5, 1 , , 39% , 61% , 3 , 4 ,,,,, , 1 , 3 , ,,, 58 , 56 , 27 , 30 , 2 , 3 ,,,,, 2 , 2 , , 1 , 12 , 12 , 15 , 14 , 7 , 10 , 17 , 17 , 7 , 12 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/chapecoense/1645128/live,Atletico Pr,Chapecoense,2014,5, 1 , 1 , 56% , 44% , 4 , 2 ,,,,, 3 , 1 , 5 , 2 ,,, 75 , 60 , 49 , 33 , 1 , 1 ,,,,, 2 , 2 ,,, 14 , 16 , 17 , 15 , 7 , 10 , 32 , 23 , 12 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/atletico-mg/1645127/live,Santos,Atletico Mg,2014,5, 1 , 2 , 46% , 54% , 4 , 1 ,,,,, , 2 , 4 , 11 ,,, 37 , 50 , 24 , 30 , , 3 ,,,,, 2 , 3 ,,, 17 , 14 , 17 , 17 , 13 , 10 , 15 , 19 , 4 , 11 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/cruzeiro/sport/1645139/live,Cruzeiro,Sport,2014,6, 2 , , 49% , 51% , 2 , 3 ,,, 1 , , 2 , 4 , 6 , 7 ,,, 60 , 58 , 44 , 44 , 1 , 1 ,,,,,,,,, 16 , 13 , 14 , 17 , 14 , 8 , 18 , 28 , 5 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/criciuma/internacional/1645132/live,Criciuma,Internacional,2014,5,,, 32% , 68% , 3 , 6 ,,,,, 1 , 2 , 4 , 10 ,,, 54 , 68 , 29 , 54 , 2 , 1 ,,, 1 , , 1 , 3 ,,, 13 , 18 , 19 , 15 , 13 , 3 , 19 , 24 , 3 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/bahia/1645125/live,Sport,Bahia,2014,5, 1 , , 59% , 41% , 5 , 2 ,,,,, 1 , 1 , 9 , 3 ,,, 55 , 31 , 30 , 10 , 4 , 1 ,,, , 2 , 6 , 4 ,,, 29 , 12 , 13 , 33 , 3 , 12 , 18 , 9 , 8 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/fluminense/sao-paulo/1645135/live,Fluminense,Sao Paulo,2014,6, 5 , 2 , 52% , 48% , 5 , 1 ,,,,, 1 , 2 , 7 , 5 ,,, 38 , 35 , 27 , 27 , 1 , 7 , , 1 ,,, 1 , 4 ,,, 17 , 20 , 30 , 19 , 7 , 7 , 14 , 18 , 8 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/flamengo/bahia/1645134/live,Flamengo,Bahia,2014,6, 1 , 1 , 47% , 53% , 1 , 6 ,,,,, , 2 , 2 , 13 ,,, 56 , 63 , 35 , 49 , 4 , 1 ,,,,, 3 , ,,, 17 , 16 , 17 , 21 , 18 , 9 , 22 , 16 , , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/corinthians/atletico-pr/1645136/live,Corinthians,Atletico Pr,2014,6, 1 , 1 , 47% , 53% , 3 , 3 ,,, , 1 ,,, 5 , 7 ,,, 44 , 58 , 26 , 39 , 1 , 3 , 1 , ,,, 1 , 5 ,,, 9 , 16 , 19 , 10 , 11 , 5 , 28 , 26 , 10 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/criciuma/chapecoense/1645142/live,Criciuma,Chapecoense,2014,6, 1 , , 45% , 55% , 7 , ,,,,, , 1 , 5 , 4 ,,, 66 , 57 , 38 , 29 ,,,,,,, 1 , ,,, 27 , 16 , 16 , 27 , 6 , 8 , 24 , 30 , 6 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/coritiba/internacional/1645138/live,Coritiba,Internacional,2014,6, 1 , 1 , 56% , 44% , 4 , 4 ,,,,, , 1 , 15 , 2 ,,, 74 , 61 , 52 , 28 , , 1 , 1 , ,,, 3 , 6 ,,, 22 , 18 , 19 , 22 , 7 , 19 , 22 , 26 , 7 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sport/corinthians/1645145/live,Sport,Corinthians,2014,7, 1 , 4 , 52% , 48% , 5 , 4 ,,,,, 2 , , 3 , 6 ,,, 51 , 38 , 22 , 19 , 7 , 1 , , 1 , 1 , , 3 , 1 , 1 , , 18 , 9 , 10 , 25 , 9 , 7 , 17 , 7 , 6 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/santos/flamengo/1645147/live,Santos,Flamengo,2014,7,,, 42% , 58% , 3 , 2 ,,, , 2 , 1 , 4 , 6 , 4 ,,, 40 , 46 , 25 , 19 , 1 , 3 ,,,,, 2 , 3 , 1 , , 11 , 10 , 13 , 12 , 7 , 5 , 22 , 23 , 8 , 2 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/sao-paulo/gremio/1645146/live,Sao Paulo,Gremio,2014,7, 1 , , 50% , 50% , 4 , 2 ,,,,, , 2 , 3 , 4 ,,, 55 , 45 , 33 , 25 , 4 , 5 ,,,,, 4 , 2 ,,, 17 , 13 , 18 , 21 , 4 , 9 , 23 , 21 , 9 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/bahia/fluminense/1645150/live,Bahia,Fluminense,2014,7, , 1 , 53% , 47% , 2 , 4 ,,,,, 2 , , 8 , 3 ,,, 70 , 52 , 42 , 29 , 4 , 2 ,,,,, 1 , ,,, 12 , 17 , 19 , 16 , 3 , 10 , 32 , 15 , 10 , 3 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/figueirense/1645137/live,Palmeiras,Figueirense,2014,6, 1 , , 51% , 49% , 2 , 3 ,,,,, 1 , 1 , 4 , 3 ,,, 62 , 72 , 26 , 32 , , 2 ,,,,, 2 , 3 ,,, 24 , 25 , 27 , 24 , 7 , 9 , 14 , 13 , 4 , 7 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/gremio/botafogo/1645141/live,Gremio,Botafogo,2014,6, 2 , 1 , 51% , 49% , 3 , 1 ,,,,, 2 , 1 , 5 , 2 ,,, 68 , 57 , 43 , 17 , 1 , ,,,,, 2 , 3 ,,, 11 , 18 , 19 , 12 , 5 , 15 , 25 , 22 , 6 , 6 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/goias/santos/1645143/live,Goias,Santos,2014,6, 2 , 2 , 45% , 55% , 3 , 2 ,,,,, 2 , 1 , 2 , 5 ,,, 58 , 63 , 27 , 29 , , 2 , , 1 ,,, 3 , 2 ,,, 20 , 12 , 14 , 20 , 8 , 5 , 31 , 14 , 6 , 9 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/vitoria/atletico-mg/1645140/live,Vitoria,Atletico Mg,2014,6, 2 , 3 , 53% , 47% , 4 , 3 ,,,,, 1 , 2 , 4 , 2 ,,, 48 , 41 , 33 , 28 , 1 , 5 ,,,,, 2 , 2 ,,, 20 , 20 , 25 , 21 , 5 , 9 , 21 , 24 , 2 , 8 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/figueirense/goias/1645152/live,Figueirense,Goias,2014,7, , 1 , 56% , 44% , 4 , 2 ,,, 1 , , 3 , , 8 , 3 ,,, 68 , 56 , 42 , 30 , 4 , 1 ,,,,, 1 , 2 ,,, 12 , 24 , 25 , 17 , 7 , 14 , 18 , 30 , 6 , 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/atletico-pr/coritiba/1645148/live,Atletico Pr,Coritiba,2014,7, 2 , , 47% , 53% , 5 , 8 ,,, 1 , , 1 , , 4 , 6 ,,, 77 , 75 , 38 , 41 , 1 , 3 ,,,,, 3 , 5 ,,, 25 , 25 , 28 , 26 , 12 , 9 , 23 , 36 , 4 , 10 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/chapecoense/palmeiras/1645153/live,Chapecoense,Palmeiras,2014,7, 2 , , 47% , 53% , 7 , 8 ,,, 1 , , 2 , 2 , 9 , 3 ,,, 66 , 62 , 34 , 24 ,,,,,,, 2 , 2 ,,, 26 , 17 , 17 , 26 , 7 , 12 , 27 , 21 , 6 , 5 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/palmeiras/botafogo/1645157/live,Palmeiras,Botafogo,2014,8, , 2 , 61% , 39% , 8 , 1 ,,,,, 1 , 1 , 11 , 3 ,,, 65 , 62 , 39 , 28 , 3 , 2 ,,, 1 , , 1 , 3 ,,, 17 , 12 , 14 , 20 , 5 , 16 , 31 , 18 , 6 , 4 
https://www.academiadasapostasbrasil.com/stats/match/brasil/brasileirao-serie-a/internacional/cruzeiro/1645151/live,Internacional,Cruzeiro,2014,7, 1 , 3 , 55% , 45% , 3 , 1 ,,, 1 , , 1 , , 9 , 4 ,,, 79 , 68 , 54 , 36 , , 5 ,,,,, 1 , 2 ,,, 10 , 28 , 33 , 10 , 3 , 20 , 13 , 16 , 5 , 4 
